OBS,DATE,Study,long,lat,DEPTH,BACTERIA,VIRUS
4747,11/13/2007,BATS,-64.5,31.5,400.6,76900,1230000
4748,11/24/2005,BATS,-64.5,31.5,399.6,72100,960000
4749,11/13/2004,BATS,-64.5,31.5,400.2,73000,1270000
4750,11/5/2003,BATS,-64.5,31.5,399.373,72100,940000
4751,11/8/2006,BATS,-64.5,31.5,59.4,335000,4250000
4752,11/13/2002,BATS,-64.5,31.5,60.875,440000,4100000
4753,9/12/2008,BATS,-64.5,31.5,119.3,209000,2770000
4754,6/21/2007,BATS,-64.5,31.5,250.6,212000,1160000
4755,6/6/2000,BATS,-64.5,31.5,250.265,172000,1950000
4756,11/10/2005,BATS,-64.5,31.5,160.5,152000,2050000
4757,11/14/2000,BATS,-64.5,31.5,140.531,148000,3820000
4758,11/10/2005,BATS,-64.5,31.5,140,74000,3160000
4759,11/4/2003,BATS,-64.5,31.5,160.047,156000,3100000
4760,11/8/2006,BATS,-64.5,31.5,201.6,170000,2200000
4761,9/13/2000,BATS,-64.5,31.5,140.231,262000,3710000
4762,9/12/2008,BATS,-64.5,31.5,159.7,130000,1870000
4763,11/14/2000,BATS,-64.5,31.5,201.216,122000,2090000
4764,11/29/2006,BATS,-64.5,31.5,199.1,203000,2060000
4765,11/7/2006,BATS,-64.5,31.5,180.1,111000,1860000
4766,11/9/2001,BATS,-64.5,31.5,200.094,147000,740000
4767,12/11/2001,BATS,-64.5,31.5,161.112,123000,710000
4768,12/11/2001,BATS,-64.5,31.5,100.338,230000,1080000
4769,11/14/2007,BATS,-64.5,31.5,199.9,111000,1750000
4770,3/25/2008,BATS,-64.5,31.5,249,107000,1220000
4771,7/19/2007,BATS,-64.5,31.5,101.8,470000,2470000
4772,7/4/2003,BATS,-64.5,31.5,98.82,463000,7800000
4773,7/19/2006,BATS,-64.5,31.5,100.7,384000,5270000
4774,7/2/2002,BATS,-64.5,31.5,99.786,430000,2670000
4775,7/11/2000,BATS,-64.5,31.5,98.958,305000,3900000
4776,11/13/2002,BATS,-64.5,31.5,251.169,187000,2800000
4777,11/14/2007,BATS,-64.5,31.5,249.9,120000,1530000
4778,8/14/2008,BATS,-64.5,31.5,40.3,387000,2910000
4779,8/9/2005,BATS,-64.5,31.5,58.8,712000,6590000
4780,12/2/2003,BATS,-64.5,31.5,99.266,641000,6700000
4781,11/4/2003,BATS,-64.5,31.5,79.776,387000,6700000
4782,11/12/2004,BATS,-64.5,31.5,80.6,530000,7280000
4783,3/21/2005,BATS,-64.5,31.5,201.6,841000,3460000
4784,12/11/2001,BATS,-64.5,31.5,60.191,441000,1660000
4785,11/10/2001,BATS,-64.5,31.5,301.055,82800,260000
4786,11/13/2007,BATS,-64.5,31.5,300.4,113000,1260000
4787,7/5/2003,BATS,-64.5,31.5,398.843,104000,910000
4788,12/8/2004,BATS,-64.5,31.5,79.6,522000,5390000
4789,12/9/2005,BATS,-64.5,31.5,80.1,288000,9210000
4790,11/14/2007,BATS,-64.5,31.5,59,403000,4650000
4791,12/11/2001,BATS,-64.5,31.5,78.682,395000,1580000
4792,12/10/2002,BATS,-64.5,31.5,79.303,405000,4100000
4793,6/5/2001,BATS,-64.5,31.5,250.268,126000,1590000
4794,12/12/2000,BATS,-64.5,31.5,80.073,402000,3490000
4795,12/8/2004,BATS,-64.5,31.5,20.1,522000,4230000
4796,6/22/2008,BATS,-64.5,31.5,250,94400,1110000
4797,6/22/2008,BATS,-64.5,31.5,199.3,209000,1670000
4798,6/21/2007,BATS,-64.5,31.5,200,220000,1220000
4799,6/4/2002,BATS,-64.5,31.5,199.407,227000,1300000
4800,6/6/2000,BATS,-64.5,31.5,199.632,193000,2120000
4801,7/4/2003,BATS,-64.5,31.5,201.415,223000,1400000
4802,6/15/2004,BATS,-64.5,31.5,249.155,197000,2320000
4803,6/4/2002,BATS,-64.5,31.5,251.629,162000,1490000
4804,6/14/2005,BATS,-64.5,31.5,249.7,206000,1420000
4805,3/21/2003,BATS,-64.5,31.5,199.05,279000,2800000
4806,12/2/2003,BATS,-64.5,31.5,139.737,204000,4100000
4807,11/8/2006,BATS,-64.5,31.5,81.8,703000,7360000
4808,12/10/2002,BATS,-64.5,31.5,20.648,4.00E+05,3700000
4809,8/9/2006,BATS,-64.5,31.5,21.3,375000,1790000
4810,11/29/2006,BATS,-64.5,31.5,80,352000,5140000
4811,6/5/2002,BATS,-64.5,31.5,300.913,137000,1410000
4812,6/16/2004,BATS,-64.5,31.5,301.786,168000,1830000
4813,12/9/2005,BATS,-64.5,31.5,40,291000,3170000
4814,11/12/2004,BATS,-64.5,31.5,101.2,431000,6250000
4815,11/13/2002,BATS,-64.5,31.5,101.316,426000,7200000
4816,12/8/2004,BATS,-64.5,31.5,40.1,371000,4060000
4817,8/9/2005,BATS,-64.5,31.5,39.5,659000,5050000
4818,12/10/2002,BATS,-64.5,31.5,139.834,318000,4300000
4819,11/14/2007,BATS,-64.5,31.5,79.4,258000,5720000
4820,12/16/2008,BATS,-64.5,31.5,24.3,448000,2620000
4821,12/10/2002,BATS,-64.5,31.5,40.469,383000,4.00E+06
4822,8/7/2001,BATS,-64.5,31.5,19.718,361000,1870000
4823,12/6/2007,BATS,-64.5,31.5,99.4,241000,4620000
4824,12/12/2000,BATS,-64.5,31.5,99.767,227000,3420000
4825,12/6/2007,BATS,-64.5,31.5,80.9,258000,7510000
4826,12/2/2003,BATS,-64.5,31.5,79.245,424000,4.00E+06
4827,8/9/2006,BATS,-64.5,31.5,41.1,619000,5980000
4828,12/16/2008,BATS,-64.5,31.5,78.6,234000,4300000
4829,12/6/2007,BATS,-64.5,31.5,5.7,462000,4120000
4830,12/12/2000,BATS,-64.5,31.5,158.994,130000,1660000
4831,12/8/2004,BATS,-64.5,31.5,140,205000,3.00E+06
4832,12/12/2000,BATS,-64.5,31.5,143.112,156000,2060000
4833,8/9/2005,BATS,-64.5,31.5,20.9,582000,2180000
4834,12/16/2008,BATS,-64.5,31.5,100.5,331000,2670000
4835,12/6/2007,BATS,-64.5,31.5,157.7,105000,2190000
4836,11/10/2005,BATS,-64.5,31.5,80.7,409000,10300000
4837,12/16/2008,BATS,-64.5,31.5,117.5,243000,1860000
4838,12/6/2007,BATS,-64.5,31.5,120.6,235000,2740000
4839,12/8/2004,BATS,-64.5,31.5,100.3,380000,10700000
4840,12/10/2002,BATS,-64.5,31.5,98.883,414000,5200000
4841,12/9/2005,BATS,-64.5,31.5,19.6,338000,3710000
4842,12/9/2005,BATS,-64.5,31.5,141.6,188000,3700000
4843,11/10/2005,BATS,-64.5,31.5,100.1,375000,10200000
4844,8/17/2007,BATS,-64.5,31.5,38.8,606000,4130000
4845,11/29/2006,BATS,-64.5,31.5,100.5,296000,4410000
4846,8/17/2004,BATS,-64.5,31.5,20.316,466000,1740000
4847,11/13/2002,BATS,-64.5,31.5,80.097,421000,9200000
4848,11/9/2001,BATS,-64.5,31.5,81.071,373000,2590000
4849,11/13/2002,BATS,-64.5,31.5,200.424,205000,2700000
4850,11/8/2006,BATS,-64.5,31.5,250.6,132000,1990000
4851,11/12/2004,BATS,-64.5,31.5,251.4,212000,1030000
4852,11/4/2003,BATS,-64.5,31.5,199.059,149000,2400000
4853,8/12/2003,BATS,-64.5,31.5,20.075,467000,2300000
4854,12/11/2001,BATS,-64.5,31.5,140.347,162000,760000
4855,12/10/2002,BATS,-64.5,31.5,4.198,387000,4400000
4856,12/2/2003,BATS,-64.5,31.5,159.857,222000,2900000
4857,8/17/2004,BATS,-64.5,31.5,39.673,423000,1640000
4858,12/16/2008,BATS,-64.5,31.5,4.1,516000,2350000
4859,12/11/2001,BATS,-64.5,31.5,20.319,399000,2150000
4860,12/9/2005,BATS,-64.5,31.5,3.5,248000,3910000
4861,12/9/2005,BATS,-64.5,31.5,161.6,179000,930000
4862,11/10/2005,BATS,-64.5,31.5,250.7,130000,1690000
4863,8/20/2002,BATS,-64.5,31.5,20.147,438000,2400000
4864,11/29/2006,BATS,-64.5,31.5,250.7,127000,1840000
4865,8/20/2002,BATS,-64.5,31.5,39.519,431000,2900000
4866,12/16/2008,BATS,-64.5,31.5,139.9,107000,1300000
4867,6/27/2006,BATS,-64.5,31.5,251.6,201000,1010000
4868,8/12/2003,BATS,-64.5,31.5,39.097,608000,3800000
4869,12/8/2004,BATS,-64.5,31.5,159.6,199000,1180000
4870,12/16/2008,BATS,-64.5,31.5,38.8,409000,3170000
4871,8/8/2000,BATS,-64.5,31.5,20.785,313000,2620000
4872,12/6/2007,BATS,-64.5,31.5,140.8,126000,2410000
4873,12/16/2008,BATS,-64.5,31.5,162.2,117000,1270000
4874,12/10/2002,BATS,-64.5,31.5,160.763,196000,2400000
4875,1/9/2002,BATS,-64.5,31.5,400.718,79800,1100000
4876,1/27/2004,BATS,-64.5,31.5,406.157,78900,1300000
4877,1/8/2003,BATS,-64.5,31.5,401.574,78900,7.00E+05
4878,1/12/2006,BATS,-64.5,31.5,248.8,201000,1560000
4879,6/13/2010,GEOTRACES,-64.5,31.5,4474.6,9834,454700
4880,6/13/2010,GEOTRACES,-64.5,31.5,401.1,46614,1296418
4881,2/14/2004,BATS,-64.5,31.5,60.003,415000,3600000
4882,6/13/2010,GEOTRACES,-64.5,31.5,4525.1,11781,729511
4883,6/13/2010,GEOTRACES,-64.5,31.5,498.9,41356,776297
4884,6/13/2010,GEOTRACES,-64.5,31.5,791.9,30940,529225
4885,6/13/2010,GEOTRACES,-64.5,31.5,150.2,70332,1913117
4886,6/13/2010,GEOTRACES,-64.5,31.5,1001.2,21967,798474
4887,6/13/2010,GEOTRACES,-64.5,31.5,3000.8,8926,402453
4888,6/13/2010,GEOTRACES,-64.5,31.5,1502,12191,721933
4889,6/13/2010,GEOTRACES,-64.5,31.5,4251,10126,618356
4890,6/13/2010,GEOTRACES,-64.5,31.5,2500.2,7018,624200
4891,11/14/2007,BATS,-64.5,31.5,119.8,196000,4610000
4892,11/29/2006,BATS,-64.5,31.5,140.1,173000,4080000
4893,1/6/2007,BATS,-64.5,31.5,248.5,96400,1590000
4894,6/13/2010,GEOTRACES,-64.5,31.5,25.3,201714,4569133
4895,2/27/2002,BATS,-64.5,31.5,41.17,420000,2930000
4896,2/8/2005,BATS,-64.5,31.5,60.6,640000,4120000
4897,2/24/2005,BATS,-64.5,31.5,41.3,463000,3750000
4898,6/13/2010,GEOTRACES,-64.5,31.5,75.1,235941,4126297
4899,2/24/2004,BATS,-64.5,31.5,60.7,461000,3300000
4900,1/9/2002,BATS,-64.5,31.5,300.767,91500,1700000
4901,1/11/2006,BATS,-64.5,31.5,399.5,95400,1340000
4902,11/14/2007,BATS,-64.5,31.5,99.1,241000,4250000
4903,6/13/2010,GEOTRACES,-64.5,31.5,251.7,58869,1426607
4904,1/27/2004,BATS,-64.5,31.5,249.435,141000,1500000
4905,1/7/2003,BATS,-64.5,31.5,249.932,139000,750000
4906,6/13/2010,GEOTRACES,-64.5,31.5,1751.1,10860,535912
4907,1/17/2008,BATS,-64.5,31.5,250.9,99300,1400000
4908,6/13/2010,GEOTRACES,-64.5,31.5,4001.1,9017,421029
4909,6/13/2010,GEOTRACES,-64.5,31.5,100.3,131971,2394483
4910,6/13/2010,GEOTRACES,-64.5,31.5,1251.2,16926,928655
4911,1/23/2003,BATS,-64.5,31.5,398.301,79800,1100000
4912,6/13/2010,GEOTRACES,-64.5,31.5,3499.7,7958,666007
4913,11/14/2000,BATS,-64.5,31.5,100.154,216000,6290000
4914,2/23/2008,BATS,-64.5,31.5,60.7,448000,3.00E+06
4915,1/11/2005,BATS,-64.5,31.5,249,190000,1340000
4916,11/29/2006,BATS,-64.5,31.5,159.3,172000,2670000
4917,6/13/2010,GEOTRACES,-64.5,31.5,202.2,64929,2155170
4918,1/29/2006,BATS,-64.5,31.5,246.7,151000,1580000
4919,6/13/2010,GEOTRACES,-64.5,31.5,301.6,50552,1301648
4920,6/13/2010,GEOTRACES,-64.5,31.5,49.1,224270,4573155
4921,6/13/2010,GEOTRACES,-64.5,31.5,2003,8956,872246
4922,6/13/2010,GEOTRACES,-64.5,31.5,10.2,151806,2111718
4923,6/18/2010,GEOTRACES,-65.5,23.5,201.9,50009,1430069
4924,6/18/2010,GEOTRACES,-65.5,23.5,1501.4,8576,474909
4925,6/18/2010,GEOTRACES,-65.5,23.5,73.1,175001,4492304
4926,6/18/2010,GEOTRACES,-65.5,23.5,52.2,148398,4217594
4927,6/18/2010,GEOTRACES,-65.5,23.5,299,35899,700060
4928,6/18/2010,GEOTRACES,-65.5,23.5,95.1,293760,4488352
4929,6/18/2010,GEOTRACES,-65.5,23.5,1251.1,9549,472471
4930,6/18/2010,GEOTRACES,-65.5,23.5,772.8,15698,598545
4931,6/18/2010,GEOTRACES,-65.5,23.5,26.5,196481,4476057
4932,6/18/2010,GEOTRACES,-65.5,23.5,400.1,28884,730067
4933,6/18/2010,GEOTRACES,-65.5,23.5,151.4,63295,3036536
4934,6/18/2010,GEOTRACES,-65.5,23.5,250.4,41066,1154318
4935,6/18/2010,GEOTRACES,-65.5,23.5,4497,5040,396248
4936,6/18/2010,GEOTRACES,-65.5,23.5,4999.4,4881,421050
4937,6/18/2010,GEOTRACES,-65.5,23.5,2996.5,6196,431845
4938,6/18/2010,GEOTRACES,-65.5,23.5,1000.4,11825,430004
4939,6/18/2010,GEOTRACES,-65.5,23.5,11.6,162623,3108537
4940,6/18/2010,GEOTRACES,-65.5,23.5,500.7,27392,738014
4941,6/18/2010,GEOTRACES,-65.5,23.5,2500.7,5849,321930
4942,6/18/2010,GEOTRACES,-65.5,23.5,3498.8,6242,469238
4943,6/18/2010,GEOTRACES,-65.5,23.5,2002.4,7941,538137
4944,6/18/2010,GEOTRACES,-65.5,23.5,5804.2,6512,425106
4945,6/18/2010,GEOTRACES,-65.5,23.5,1751.3,7400,523590
4946,6/18/2010,GEOTRACES,-65.5,23.5,4000.6,6757,418454
4947,6/14/2010,GEOTRACES,-66.5,29.5,100,164620,4735696
4948,6/14/2010,GEOTRACES,-66.5,29.5,2497.2,5516,351834
4949,6/14/2010,GEOTRACES,-66.5,29.5,399.3,32694,698167
4950,6/14/2010,GEOTRACES,-66.5,29.5,3998.9,6776,319763
4951,6/14/2010,GEOTRACES,-66.5,29.5,250.4,46802,1179149
4952,6/14/2010,GEOTRACES,-66.5,29.5,2998.3,5845,333889
4953,6/14/2010,GEOTRACES,-66.5,29.5,149.6,98903,2977952
4954,6/14/2010,GEOTRACES,-66.5,29.5,57.2,174764,4026146
4955,6/14/2010,GEOTRACES,-66.5,29.5,1654.8,9190,525467
4956,6/14/2010,GEOTRACES,-66.5,29.5,1249.9,12430,417310
4957,6/14/2010,GEOTRACES,-66.5,29.5,3496.5,7346,559905
4958,6/14/2010,GEOTRACES,-66.5,29.5,199.6,69401,2239937
4959,6/14/2010,GEOTRACES,-66.5,29.5,2000,6683,276218
4960,6/14/2010,GEOTRACES,-66.5,29.5,5148.9,8135,342668
4961,6/14/2010,GEOTRACES,-66.5,29.5,4500.2,4635,413511
4962,6/14/2010,GEOTRACES,-66.5,29.5,500.1,24979,744637
4963,6/14/2010,GEOTRACES,-66.5,29.5,999.9,11939,491509
4964,6/14/2010,GEOTRACES,-66.5,29.5,48.8,197588,4024135
4965,6/14/2010,GEOTRACES,-66.5,29.5,1499.4,8657,336741
4966,6/14/2010,GEOTRACES,-66.5,29.5,299.8,39704,812980
4967,6/14/2010,GEOTRACES,-66.5,29.5,4999.9,6207,717965
4968,6/14/2010,GEOTRACES,-66.5,29.5,759.8,17306,588635
4969,6/14/2010,GEOTRACES,-66.5,29.5,8.5,118343,2016693
4970,6/14/2010,GEOTRACES,-66.5,29.5,23.2,126554,2984714
4971,6/17/2010,GEOTRACES,-67.5,24.5,764.7,17413,1161262
4972,6/17/2010,GEOTRACES,-67.5,24.5,4999.8,6226,358565
4973,6/17/2010,GEOTRACES,-67.5,24.5,152.1,78167,3072826
4974,6/17/2010,GEOTRACES,-67.5,24.5,201.8,53830,1830530
4975,6/17/2010,GEOTRACES,-67.5,24.5,4498.8,6911,470398
4976,6/17/2010,GEOTRACES,-67.5,24.5,2000.9,9029,529427
4977,6/17/2010,GEOTRACES,-67.5,24.5,500.3,26934,977860
4978,6/17/2010,GEOTRACES,-67.5,24.5,251.9,46540,1421479
4979,6/17/2010,GEOTRACES,-67.5,24.5,3501.6,6923,535217
4980,6/17/2010,GEOTRACES,-67.5,24.5,76.5,115303,5431868
4981,6/17/2010,GEOTRACES,-67.5,24.5,1750.5,11767,867383
4982,6/17/2010,GEOTRACES,-67.5,24.5,3999,7595,419224
4983,6/17/2010,GEOTRACES,-67.5,24.5,118.6,124039,3090674
4984,6/17/2010,GEOTRACES,-67.5,24.5,2499.3,7714,571075
4985,6/17/2010,GEOTRACES,-67.5,24.5,50.7,136958,3258805
4986,6/17/2010,GEOTRACES,-67.5,24.5,401.6,30137,1028689
4987,6/17/2010,GEOTRACES,-67.5,24.5,3000.6,7013,476816
4988,6/17/2010,GEOTRACES,-67.5,24.5,1001.1,25522,649751
4989,6/17/2010,GEOTRACES,-67.5,24.5,10.8,89301,2269207
4990,6/17/2010,GEOTRACES,-67.5,24.5,1500.8,10947,864036
4991,6/17/2010,GEOTRACES,-67.5,24.5,300.3,40270,1258517
4992,6/17/2010,GEOTRACES,-67.5,24.5,1249.2,14252,705443
4993,6/17/2010,GEOTRACES,-67.5,24.5,25.7,99792,2505439
4994,6/16/2010,GEOTRACES,-67.5,26.5,5274.2,7424,418515
4995,6/16/2010,GEOTRACES,-67.5,26.5,74.9,146737,3312769
4996,6/16/2010,GEOTRACES,-67.5,26.5,300.6,58679,1310667
4997,6/16/2010,GEOTRACES,-67.5,26.5,1499.8,10198,391469
4998,6/16/2010,GEOTRACES,-67.5,26.5,9.2,132145,1762562
4999,6/16/2010,GEOTRACES,-67.5,26.5,50.5,124032,2720788
5000,6/16/2010,GEOTRACES,-67.5,26.5,1749.6,8905,462869
5001,6/16/2010,GEOTRACES,-67.5,26.5,24.9,129996,2221279
5002,6/16/2010,GEOTRACES,-67.5,26.5,1248.8,11247,693471
5003,6/16/2010,GEOTRACES,-67.5,26.5,998.9,15929,725851
5004,6/16/2010,GEOTRACES,-67.5,26.5,840.3,18882,492036
5005,6/16/2010,GEOTRACES,-67.5,26.5,2998.8,6012,478778
5006,6/16/2010,GEOTRACES,-67.5,26.5,500.1,29250,667684
5007,6/16/2010,GEOTRACES,-67.5,26.5,3498.9,6972,607033
5008,6/16/2010,GEOTRACES,-67.5,26.5,5000.8,7111,404917
5009,6/16/2010,GEOTRACES,-67.5,26.5,400.6,37283,950206
5010,6/16/2010,GEOTRACES,-67.5,26.5,3999.6,8129,844860
5011,6/16/2010,GEOTRACES,-67.5,26.5,100,152894,3320817
5012,6/16/2010,GEOTRACES,-67.5,26.5,4498.4,7411,440658
5013,6/16/2010,GEOTRACES,-67.5,26.5,251.8,47726,1238338
5014,6/16/2010,GEOTRACES,-67.5,26.5,1998,7334,369944
5015,6/16/2010,GEOTRACES,-67.5,26.5,118.1,137137,3128542
5016,6/16/2010,GEOTRACES,-67.5,26.5,2499.6,6504,356958
5017,6/16/2010,GEOTRACES,-67.5,26.5,202.2,61736,1796860
5018,6/16/2010,GEOTRACES,-67.5,28.5,86.5,128061,3146292
5019,6/16/2010,GEOTRACES,-67.5,28.5,8.4,102801,1770017
5020,6/16/2010,GEOTRACES,-67.5,28.5,999.1,11906,564947
5021,6/16/2010,GEOTRACES,-67.5,28.5,399.8,40082,989369
5022,6/16/2010,GEOTRACES,-67.5,28.5,50.7,131182,3207621
5023,6/16/2010,GEOTRACES,-67.5,28.5,1749.6,8166,864645
5024,6/16/2010,GEOTRACES,-67.5,28.5,2000.1,8172,720790
5025,6/16/2010,GEOTRACES,-67.5,28.5,860.8,15021,747104
5026,6/16/2010,GEOTRACES,-67.5,28.5,3500.5,7910,757712
5027,6/16/2010,GEOTRACES,-67.5,28.5,1500.3,9267,878477
5028,6/16/2010,GEOTRACES,-67.5,28.5,2499.1,5844,516160
5029,6/16/2010,GEOTRACES,-67.5,28.5,1249.6,10288,700726
5030,6/16/2010,GEOTRACES,-67.5,28.5,299.8,47842,1699107
5031,6/16/2010,GEOTRACES,-67.5,28.5,76.1,114625,3140270
5032,6/16/2010,GEOTRACES,-67.5,28.5,250.2,45377,1200342
5033,6/16/2010,GEOTRACES,-67.5,28.5,4500.1,7394,813143
5034,6/16/2010,GEOTRACES,-67.5,28.5,200.4,46590,1503832
5035,6/16/2010,GEOTRACES,-67.5,28.5,3000,8212,950125
5036,6/16/2010,GEOTRACES,-67.5,28.5,4900.9,6841,613138
5037,6/16/2010,GEOTRACES,-67.5,28.5,4750.1,6851,846944
5038,6/16/2010,GEOTRACES,-67.5,28.5,499.5,23735,733675
5039,6/16/2010,GEOTRACES,-67.5,28.5,24.7,105383,2392162
5040,6/16/2010,GEOTRACES,-67.5,28.5,4001.4,7529,596483
5041,6/16/2010,GEOTRACES,-67.5,28.5,150.4,74221,1904523
5042,5/25/2005,NASB2005,-67.5,32.5,5,633000,491000
5043,5/24/2005,NASB2005,-71.5,30.5,5,531000,197000
5044,5/23/2005,NASB2005,-74.5,29.5,5,567000,138000
5045,7/27/2000,TABASCO,-76.5,-29.5,1,4160000,5360000
5046,7/26/2000,TABASCO,-76.5,-33.5,1,1950000,7190000
5047,7/25/2000,TABASCO,-76.5,-37.5,1,3830000,12600000
5048,5/23/2005,NASB2005,-76.5,29.5,5,461000,263000
5049,8/24/2003,MOVE,-76.5,37.5,1.5,17300000,5.00E+08
5050,2/13/2004,MOVE,-76.5,37.5,1.5,2530000,72600000
5051,3/2/2003,MOVE,-76.5,37.5,1.5,2290000,76600000
5052,10/9/2005,MOVE,-76.5,37.5,1.5,2280000,1.28E+08
5053,11/9/2006,MOVE,-76.5,37.5,1.5,3950000,1.39E+08
5054,8/31/2004,MOVE,-76.5,37.5,1.5,9940000,1.21E+08
5055,10/27/2004,MOVE,-76.5,37.5,1.5,4090000,90400000
5056,7/14/2004,MOVE,-76.5,37.5,1.5,6870000,1.29E+08
5057,9/28/2002,MOVE,-76.5,37.5,1.5,6020000,62500000
5058,6/3/2003,MOVE,-76.5,37.5,1.5,5730000,1.93E+08
5059,10/9/2003,MOVE,-76.5,37.5,1.5,7960000,91600000
5060,5/8/2004,MOVE,-76.5,37.5,1.5,3280000,1.14E+08
5061,7/19/2006,MOVE,-76.5,37.5,1.5,3700000,1.53E+08
5062,8/13/2005,MOVE,-76.5,37.5,1.5,6210000,1.61E+08
5063,6/8/2004,MOVE,-76.5,37.5,1.5,3050000,70500000
5064,6/30/2003,MOVE,-76.5,37.5,1.5,9800000,2.02E+08
5065,2/8/2005,MOVE,-76.5,37.5,1.5,1570000,66800000
5066,7/14/2005,MOVE,-76.5,37.5,1.5,15600000,2.15E+08
5067,4/9/2003,MOVE,-76.5,37.5,1.5,3.00E+06,82400000
5068,4/2/2006,MOVE,-76.5,37.5,1.5,2430000,1.62E+08
5069,5/26/2005,MOVE,-76.5,37.5,1.5,3940000,1.29E+08
5070,3/22/2004,MOVE,-76.5,37.5,1.5,5670000,1.35E+08
5071,2/18/2007,MOVE,-76.5,37.5,1.5,2110000,1.74E+08
5072,6/14/2006,MOVE,-76.5,37.5,1.5,7230000,2.26E+08
5073,5/25/2005,MOVE,-76.5,38.5,1.5,3770000,1.15E+08
5074,8/22/2003,MOVE,-76.5,38.5,1.5,9200000,2.03E+08
5075,7/15/2006,MOVE,-76.5,38.5,1.5,13500000,2.58E+08
5076,9/1/2004,MOVE,-76.5,38.5,1.5,4410000,1.18E+08
5077,3/21/2004,MOVE,-76.5,38.5,1.5,3350000,1.37E+08
5078,7/13/2004,MOVE,-76.5,38.5,1.5,4620000,1.03E+08
5079,2/12/2004,MOVE,-76.5,38.5,1.5,1930000,76900000
5080,7/13/2005,MOVE,-76.5,38.5,1.5,12100000,1.47E+08
5081,8/30/2004,MOVE,-76.5,38.5,1.5,4140000,87600000
5082,7/14/2006,MOVE,-76.5,38.5,1.5,10200000,1.60E+08
5083,3/3/2003,MOVE,-76.5,38.5,1.5,3460000,4.30E+07
5084,10/10/2003,MOVE,-76.5,38.5,1.5,6970000,2.38E+08
5085,3/4/2003,MOVE,-76.5,38.5,1.5,1170000,89800000
5086,6/9/2004,MOVE,-76.5,38.5,1.5,2720000,6.90E+07
5087,8/16/2005,MOVE,-76.5,38.5,1.5,12100000,1.00E+08
5088,7/1/2003,MOVE,-76.5,38.5,1.5,13200000,66900000
5089,3/23/2004,MOVE,-76.5,38.5,1.5,1910000,81400000
5090,11/8/2006,MOVE,-76.5,38.5,1.5,3220000,1.59E+08
5091,7/1/2003,MOVE,-76.5,38.5,1.5,15600000,3.41E+08
5092,3/3/2003,MOVE,-76.5,38.5,1.5,2170000,2.06E+08
5093,11/8/2006,MOVE,-76.5,38.5,1.5,6530000,1.95E+08
5094,5/9/2004,MOVE,-76.5,38.5,1.5,3180000,96500000
5095,7/2/2003,MOVE,-76.5,38.5,1.5,13800000,1.58E+08
5096,10/10/2003,MOVE,-76.5,38.5,1.5,8860000,2.94E+08
5097,4/1/2006,MOVE,-76.5,38.5,1.5,2390000,79500000
5098,10/6/2005,MOVE,-76.5,38.5,1.5,6760000,5.90E+08
5099,7/12/2004,MOVE,-76.5,38.5,1.5,6900000,1.28E+08
5100,7/15/2005,MOVE,-76.5,38.5,1.5,16700000,2.13E+08
5101,6/16/2006,MOVE,-76.5,38.5,1.5,13200000,2.46E+08
5102,4/8/2003,MOVE,-76.5,38.5,1.5,4110000,82900000
5103,2/19/2007,MOVE,-76.5,38.5,1.5,2660000,1.39E+08
5104,10/8/2005,MOVE,-76.5,38.5,1.5,5050000,1.67E+08
5105,6/1/2003,MOVE,-76.5,38.5,1.5,10300000,2.49E+08
5106,2/10/2005,MOVE,-76.5,38.5,1.5,2380000,75100000
5107,9/26/2002,MOVE,-76.5,38.5,1.5,5780000,62700000
5108,2/8/2005,MOVE,-76.5,38.5,1.5,5250000,1.19E+08
5109,4/8/2003,MOVE,-76.5,38.5,1.5,5100000,1.74E+08
5110,2/18/2007,MOVE,-76.5,38.5,1.5,2890000,1.67E+08
5111,6/15/2006,MOVE,-76.5,38.5,1.5,16100000,3.10E+08
5112,6/2/2003,MOVE,-76.5,38.5,1.5,13200000,2.46E+08
5113,8/17/2005,MOVE,-76.5,38.5,1.5,3760000,42800000
5114,8/23/2003,MOVE,-76.5,38.5,1.5,10900000,2.24E+08
5115,4/7/2003,MOVE,-76.5,38.5,1.5,1410000,97500000
5116,6/2/2003,MOVE,-76.5,38.5,1.5,13300000,2.78E+08
5117,6/7/2004,MOVE,-76.5,38.5,1.5,1610000,46200000
5118,8/23/2003,MOVE,-76.5,38.5,1.5,17700000,2.99E+08
5119,9/27/2002,MOVE,-76.5,38.5,1.5,6720000,1.00E+08
5120,10/26/2004,MOVE,-76.5,38.5,1.5,2130000,77400000
5121,10/18/2004,MOVE,-76.5,38.5,1.5,4810000,9.80E+07
5122,10/11/2003,MOVE,-76.5,38.5,1.5,6210000,1.61E+08
5123,5/27/2005,MOVE,-76.5,38.5,1.5,2790000,1.27E+08
5124,3/30/2006,MOVE,-76.5,38.5,1.5,4460000,4460000
5125,5/7/2004,MOVE,-76.5,38.5,1.5,8130000,1.07E+08
5126,3/4/2003,MOVE,-76.5,39.5,1.5,352000,54500000
5127,7/2/2003,MOVE,-76.5,39.5,1.5,16800000,1.10E+08
5128,8/22/2003,MOVE,-76.5,39.5,1.5,5110000,34900000
5129,9/27/2002,MOVE,-76.5,39.5,1.5,9190000,94900000
5130,10/11/2003,MOVE,-76.5,39.5,1.5,7520000,1.48E+08
5131,6/1/2003,MOVE,-76.5,39.5,1.5,9780000,1.66E+08
